store_name,gpu_model,gpu_name,fetch_ts,price,url,in_stock
onlinetrade,NVIDIA GeForce GT 730 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636927463.3156173,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,AMD Radeon RX 6600 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636927463.3156173,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce RTX 3060 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636927463.3156173,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,AMD Radeon RX 6600 XT ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636927463.3156173,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce RTX 3060 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636927463.3156173,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GT 730 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636927463.3156173,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
regard,GeForce GT 730,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-PB),1636927460.5645814,542320,https://www.regard.ru/catalog/tovar312540.htm,True
onlinetrade,NVIDIA GeForce RTX 3060 ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636927463.3156173,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
onlinetrade,NVIDIA GeForce GTX 1660 Ti ,SAPPHIRE Radeon RX 6600 XT 8192Mb NITRO+ OC (11309-01-20G),1636927463.3156173,81 990 ₽,https://www.onlinetrade.ru/catalogue/videokarty-c338//catalogue/videokarty-c338/sapphire/videokarta_sapphire_radeon_rx_6600_xt_8192mb_nitro_oc_11309_01_20g-2765617.html,True
regard,GeForce GT 730,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-PB),1636927460.5645814,542320,https://www.regard.ru/catalog/tovar312540.htm,True
regard,GeForce GT 730,NVIDIA Quadro RTX8000 PNY 48Gb (VCQRTX8000-PB),1636927460.5645814,542320,https://www.regard.ru/catalog/tovar312540.htm,True
